relbow,lelbow,rarmpit,larmpit,rhip,lhip,rknee,lknee,rankle,lankle,correct_form
79.22531283,87.83633028,33.95480654,25.37916176,177.4330496,176.2559197,184.0124247,176.6738561,104.937464,111.0129819,0
109.8132292,112.7910972,15.39996205,7.97401408,173.1713357,172.2249933,176.2982718,168.7723292,101.962022,109.3235892,1
132.9939846,151.3804027,47.73792649,39.44402587,177.6702339,178.5179387,174.8021324,179.7201247,95.57551945,101.1905596,0
164.4185132,168.1888896,55.86115763,58.55400851,170.1704965,175.1568462,169.6449248,167.1819247,87.51215498,79.67699416,1
149.1602838,133.7811082,25.76456193,27.27906134,179.0736634,179.5731884,166.1909424,160.2428459,94.88207784,105.1338871,0
71.65345981,77.21471226,76.84326933,70.00953383,176.5861864,183.3947962,169.1115851,174.8572134,111.8882978,115.1398701,0
114.6359471,104.699747,8.275656589,13.64322208,178.0837691,170.0370513,171.927327,167.496137,79.97078657,81.41506714,1
91.06682523,109.1764344,51.66899179,55.62820297,178.9579372,175.001967,177.0585274,176.3186851,95.34694512,103.9543223,0
151.554032,143.8234388,50.76281176,56.9510396,177.091795,171.2011109,158.7053387,154.855204,97.08409957,101.259796,0
70.23342998,76.99172171,12.96240294,3.052664649,177.5191966,174.1361345,162.8579306,165.9152283,88.36015425,86.31781993,1
99.77154054,99.22501508,70.06086076,71.04170651,178.32675,171.3641909,160.392034,173.5714983,85.35082455,78.68759586,0
168.0405179,172.5715254,62.51051396,67.05172103,171.4131304,171.7567628,172.6355882,176.7850241,110.8915903,101.3086679,1
134.0766465,128.3533532,68.45561068,59.78708679,171.906604,172.8966219,177.4529738,172.8729812,86.79300413,81.60219728,1
103.471069,99.52843655,12.06700701,14.557626,179.0199016,175.8221348,170.4378306,170.0451599,117.9413264,111.0355427,1
135.3328546,133.7881608,41.49665883,35.29688257,177.8665472,173.0063739,164.5129201,163.4702378,87.39957392,95.53937689,1
89.84463259,95.50207394,34.11493376,25.37995633,158.7367349,165.7204498,168.3207334,184.1459511,69.27590848,80.5910246,0
164.2556936,154.8344523,26.59911879,28.22338878,162.5222453,167.9750323,161.4390474,151.1399117,139.4352688,121.284057,0
86.49926056,72.20117979,54.97079647,36.492279,154.2228193,168.8103508,161.5835609,165.5564074,128.6700388,139.3464807,0
107.5008101,107.2492125,18.76600525,23.86479394,176.8005732,175.884361,178.3656164,180.1724089,94.15698812,89.35772322,0
174.4827905,169.2953486,60.23382509,48.76180265,174.675114,173.2353484,173.4157681,176.2757102,117.9669667,111.5605933,0
153.7276872,153.2736849,16.69818807,18.22126707,170.8289613,177.2400098,182.9447391,172.9326847,85.02543847,83.4912388,0
141.308531,146.4344651,29.63315363,20.37866217,171.8517614,179.2498259,173.2893371,164.956699,87.42918299,85.58452989,1
123.7446587,118.8207409,71.546053,73.61364818,175.7719284,170.6647958,171.1662883,162.9690247,88.98680904,85.5496523,1
135.6872312,160.3795497,11.15215759,10.69153915,176.6133309,172.5023358,169.4468788,175.3048632,105.5024497,109.3740491,0
172.5180273,165.1891868,64.34367046,67.702816,179.72364,173.1740109,168.1601538,177.1073927,106.689213,112.7084132,1
51.17519302,57.8772095,13.34257694,18.36138816,172.339213,173.3788297,173.4410396,179.9959797,83.12538055,79.2337901,1
150.5992426,149.7667033,35.50420634,30.38608846,172.5611689,173.9352917,169.0288416,162.4181577,106.6101945,114.7637649,1
88.1427189,82.668474,1.804717732,2.611138201,174.312464,179.9623458,177.3819121,173.0925981,86.25229264,88.93720139,1
70.54034538,60.04391468,42.96606047,44.02634835,156.5323684,164.2030744,183.1571701,169.7784015,77.28369173,71.61167354,0
149.4389516,144.9118638,44.71260098,31.82437656,154.6712996,160.0949416,169.0971609,159.2217502,65.40382689,61.08813423,0
100.7931235,101.319985,0.075005314,9.385404222,171.0863726,171.6725858,165.8399541,165.7828279,116.7427026,113.4744868,1
153.3251933,160.5075201,63.91508825,73.61183017,177.5801426,175.6968025,172.0754685,174.9756423,107.1813561,98.33726801,1
41.86970931,38.45339962,76.79923985,69.8457799,180.2499421,184.4711426,155.849495,157.1142793,134.6976576,136.3412715,0
183.908481,174.2530184,50.37402131,33.4408259,176.1252915,184.7465445,165.2115314,184.9789514,126.2110093,135.5038285,0
60.1591299,52.40915399,21.62827515,31.27985987,173.4655658,175.94464,174.6969643,169.192514,113.5202936,114.7416535,1
171.9494477,179.1553101,52.59039946,49.4854438,174.7210828,178.3384438,181.4209457,181.2720413,80.28004897,82.99822826,0
126.4340744,133.6373187,11.14370655,13.36426063,166.7042109,172.6028838,159.5056515,166.4325046,71.78851796,74.89191092,0
137.2954022,136.9912891,19.70326316,11.08401862,151.3643507,159.2891425,163.1157763,171.0441556,100.9347735,91.55791931,0
68.07329815,68.75423934,50.86094183,59.16568283,188.1845368,178.9186828,151.0545635,157.4827551,110.2593503,120.2090492,0
154.3782982,156.3574066,38.58733241,28.9462021,170.1956584,179.2299152,184.712961,184.6314083,106.1578527,100.6652029,0
161.1953195,158.2662798,11.63732962,11.10363849,172.272052,175.2931887,172.151966,176.4859044,101.9714706,105.2700999,1
170.4944587,143.5435383,61.89841824,52.12862815,172.6613818,175.4098642,162.1044636,163.5238834,94.67068743,102.8319593,0
80.69071757,84.59284251,37.90530877,37.50664236,171.4202772,170.4897837,172.6866471,165.2073254,94.17120504,100.0476039,1
174.2582847,176.6339039,59.29925527,63.72998384,175.6028316,176.0869955,165.4050045,171.9365193,95.45103883,93.84530206,1
93.43656779,102.3976219,20.47912222,12.87564698,173.0489933,179.1601824,183.5924866,180.6578322,100.465691,106.7409869,0
149.6834704,152.1037591,59.15592726,54.54781622,174.0001781,171.2694844,171.3467417,165.9280798,83.56309474,82.30005581,1
153.4720533,169.8043521,12.65413606,30.77136422,172.0825325,174.2602768,172.6618498,177.9643953,101.5694869,100.1084992,0
131.8666731,126.5500769,11.3324118,21.32869357,179.1474406,172.9794012,162.7350507,170.3031906,111.3894777,101.9457073,1
114.8293366,96.59840086,64.63863307,74.17033186,176.391035,173.8796539,163.9192232,161.1795672,110.6055813,108.9687321,0
102.7093208,98.4984725,35.29034645,35.63416189,167.7535413,170.0386133,164.432556,157.0907778,85.16423862,87.95339768,0
86.99923712,72.79340764,18.59372428,38.42510895,179.0587616,178.2112604,166.7684771,169.7643632,106.1485704,100.0559375,0
179.802794,177.5445555,53.74463705,58.8914971,177.9872347,179.4980701,170.0526463,167.4889901,110.6015641,116.3823351,1
94.39272439,96.53125338,14.0467071,13.21801715,178.6336332,178.9217287,168.2097239,171.3111796,79.14829428,88.70072047,1
91.76283324,91.11955535,43.03097482,42.83918271,159.8522867,150.9803629,173.8231775,172.6469622,100.9152011,103.9399994,0
70.15342376,71.28026158,41.72685694,40.04967965,175.4042171,179.2783682,166.9025178,174.8921265,108.2076604,115.2650774,1
90.64451935,96.65466457,22.15362851,26.27102051,170.5199551,170.1202997,160.2947865,170.2499375,108.8509479,117.4493444,1
47.71330056,47.23533311,59.67834339,58.0173,184.0188843,176.9829257,150.305657,152.985332,81.5101882,81.35674156,0
162.8133982,166.3561002,68.16502492,64.98693979,173.1234221,171.2791159,170.2909793,172.9436239,92.74404401,84.93189734,1
85.60007284,102.9603648,23.02200293,23.8888683,174.5647707,176.4582451,170.9462783,176.7776214,111.7650588,114.440371,0
109.8734004,129.0662911,36.28565118,49.58757228,176.5241547,176.959153,170.1173665,167.4975791,81.99272323,101.8548067,0
113.9839152,105.8108509,33.348972,23.77371979,179.6284017,171.1441749,163.1378412,164.4372907,100.9899423,96.44204583,1
26.75556769,28.30166321,51.78650362,48.49883782,159.6116132,152.2514785,175.3602832,169.8037195,125.4341347,116.8195362,0
179.2431012,178.4133349,15.46133551,17.27003792,176.0951707,170.8666871,169.3983042,164.377516,89.12829097,91.90531084,1
95.01453951,89.63072815,66.79575094,47.88809516,159.0686384,155.4043402,169.6028564,169.1838158,67.23130201,80.87490186,0
122.8576551,123.2651365,45.96829566,36.24923497,156.8777808,151.5867137,155.4950703,161.2788348,90.7862687,97.46234403,0
64.43356522,82.45461001,40.67470154,49.347118,179.8781279,178.0623307,160.1448247,176.1544395,87.46188262,93.89225475,0
165.2970188,161.4035403,32.76015187,26.10520412,175.1303004,179.3912751,171.1371171,171.33488,112.4051908,111.3517202,1
164.3613014,151.3745123,62.70739931,46.0829892,176.3944218,172.2566095,182.9164194,166.3239365,88.79869293,107.8448553,0
153.5865903,150.0671345,14.57594061,16.64652785,174.889317,171.1028215,171.1111316,165.7078638,90.30083586,81.0926799,1
162.6826091,162.6929275,37.48774201,35.18944102,184.6485289,180.618031,159.8209329,159.1616267,127.110201,122.1627917,0
125.3525435,137.1940651,44.40776447,30.47179289,178.6026168,171.0611595,181.8086093,170.5917574,117.1702733,112.6168546,0
30.62346457,39.96539683,63.53505479,59.22736098,178.9557383,168.4327785,179.6438822,160.7593468,92.77997079,93.67732155,0
89.72534004,93.87514362,70.52451436,60.55765341,168.1326936,158.7709284,152.2002553,157.1050829,114.6919011,113.484596,0
99.80229789,127.2903894,9.090723769,5.234865817,174.2087902,177.9242719,161.4735965,166.0797932,79.39968418,86.02117563,0
138.2321809,132.7629508,51.47313007,50.1223425,178.9644213,173.4225209,173.7001088,166.7882426,78.62748347,75.03771349,1
55.3475732,57.66419555,6.963847453,12.00185596,179.6452381,179.5232423,171.510824,173.2212818,118.1704423,109.9082322,1
152.3796666,145.3828187,71.20760089,67.70806655,174.5638405,179.5219891,178.8523205,169.6982546,85.36973542,78.33150349,1
135.4473751,140.8146668,51.43494658,56.10758273,172.390984,172.7814449,171.466654,174.0310567,101.2036725,103.171368,1
138.593089,134.4032525,26.15763875,21.61966154,175.045698,172.1666556,172.1040598,162.1459258,75.32964563,84.13853095,1
145.1986573,139.5705268,70.1164199,61.29128359,171.7255896,178.0694757,165.2011605,173.7708704,101.5233198,96.42025567,1
105.7673778,102.7674849,59.15816494,61.7908677,178.7212787,172.2314052,173.1408477,169.1048432,97.27284829,87.2853408,1
104.1526944,128.8005468,6.480279707,2.620355122,170.591515,176.2681527,163.408923,163.2159887,89.12848097,95.72273207,0
166.8605959,160.2614394,24.78440773,18.45692034,171.7864045,176.5272977,167.344005,160.1755048,75.69358262,76.11239516,1
128.4475664,133.8249871,69.2383363,70.00563372,176.9825095,178.7487281,173.2590862,177.737597,84.87782576,80.57776813,1
157.8989845,163.9633209,60.04295177,50.62851457,181.2184366,188.3401274,167.4310171,158.8279743,111.9342465,106.365704,0
143.77557,140.4387737,18.94575,19.27734396,171.8656653,173.5641484,170.3341603,174.2466463,119.1752551,118.3993557,1
69.67927641,64.85677186,31.55509956,32.67677127,176.0008834,178.6254754,162.5572791,169.9744319,95.90354341,102.9783017,1
106.8611272,134.5704276,28.55113718,32.14430662,172.6633778,176.8898108,169.5494103,160.8453775,112.7010615,103.7012542,0
83.94225585,83.26435634,60.51953111,66.27978379,172.9746802,170.6697173,170.7821132,179.5823369,87.45169993,85.61590703,1
115.5971566,99.82948433,42.1911549,51.52624586,172.9407294,174.0687398,182.1285772,175.6135537,108.9342914,99.94483813,0
100.6280419,97.16710572,74.98187532,72.17245562,172.649654,173.9243377,164.3020001,171.6767133,84.18294913,93.97542738,1
90.18260022,108.0263119,25.22344453,15.18555429,173.8341195,163.886613,170.4256629,171.5369715,99.77561373,105.40804,0
105.9902053,87.09847274,36.18881581,22.48567349,189.9339246,172.3629334,176.9394284,174.2213284,89.05275144,89.36565619,0
71.81016415,80.35609035,21.9286731,17.07923223,173.6649515,178.2913089,160.1335494,160.5560336,93.88872734,90.24950613,1
100.2588199,99.77504241,7.794838626,5.451788802,179.4537123,178.1088043,165.0858561,173.6960874,93.04672637,91.74758507,1
94.8559371,101.3525595,6.627913726,13.9866377,183.5153608,183.5999305,172.2247671,177.9138477,74.52568675,66.37536529,0
82.48827391,85.04375276,73.7483853,64.53825541,172.7995888,176.7341752,167.31492,170.1880277,110.4384177,116.7752119,1
165.4615415,172.45048,20.17111891,15.97570873,173.5387873,171.8582365,177.3662266,174.4334659,78.50760067,78.8491792,1
125.1210679,134.8788226,7.195530471,13.93924345,173.9374839,175.6819779,167.7514753,162.5038413,90.31314681,85.75360949,1
88.1642549,104.4647034,64.71366273,73.97887359,166.4698987,176.7585861,168.6653193,162.9231128,104.1851709,91.63917747,0
136.1517598,119.1746442,28.97634756,28.71399203,171.2650009,174.9100003,170.3519684,179.6441893,114.697474,114.2412064,0
146.2883161,155.2587523,27.73429292,29.29239876,171.8378663,179.7486021,171.2240621,168.2471919,98.16753035,96.00692442,1
159.6042202,166.9140573,67.66475491,73.08619638,170.0846118,173.57075,166.0296213,174.6249685,90.97499628,83.47739011,1
173.1902074,179.3622004,24.97109769,20.84205563,172.4405444,174.6215756,169.8304713,161.3221494,81.64082679,78.40090626,1
140.5493662,150.1525859,18.62339051,27.18747482,165.3904276,169.981904,167.1187654,168.121068,73.91361524,77.65735879,0
146.0879432,157.945395,36.42626131,49.19015003,177.9813537,177.7733487,179.7438576,160.7548179,98.08251474,107.6429372,0
61.04581268,65.90527387,57.31512125,69.08114156,170.4449324,175.2071507,179.7986692,171.491663,82.88688332,89.75235182,0
133.5846094,141.4163656,24.96140423,34.57332401,172.9153073,170.7290711,161.6891826,160.7336333,112.969739,108.4020028,1
153.4746999,140.0516847,26.82497738,40.78992605,155.054022,164.0962404,163.2523027,182.2483867,99.15197781,98.80630594,0
174.322828,166.8516934,34.08830123,39.58498613,179.0442456,171.8183758,177.5979152,168.9826729,80.90673698,84.47439126,1
79.00237007,76.67842108,7.598260791,7.807563029,171.7624993,173.0588107,184.8130208,178.4573956,93.25669581,85.87509632,0
86.12279109,80.05849498,26.18076268,27.48955518,171.0083334,170.4469668,177.352784,173.4175221,117.009388,112.4274576,1
175.6043562,169.2963277,32.97833847,26.47076807,175.9031307,171.8241347,171.7862602,173.9844057,99.39492089,106.9037276,1
152.1187195,137.0101027,60.10661537,51.62961473,173.1121476,177.6574659,168.9877283,177.2478581,89.78211563,87.55856698,0
176.7721602,177.7634536,0.737654757,6.837934253,174.7012189,171.717275,161.8310666,167.0461133,76.95122002,75.76278316,1
98.05273692,95.97408073,13.19704458,18.28102204,173.8168506,176.9175478,168.7850056,177.7266155,104.9309941,99.4030677,1
137.250488,136.8360954,61.60969072,52.4914937,170.6253749,172.4929269,165.6484254,173.4224613,96.35116481,88.48269786,1
139.0785449,119.125926,79.69454728,69.10928625,184.9360865,170.2964704,157.0874316,174.1084973,118.6644934,133.0444228,0
173.3066064,171.7364037,39.69045265,41.73939781,171.5801473,170.2455873,172.1304102,175.4116074,118.1458753,110.8810194,1
99.63001852,84.84692563,50.53116234,54.34877219,171.177954,174.0387391,182.7287589,182.2031919,99.8400632,115.544008,0
86.77802943,100.1644835,74.36069407,60.48017622,154.6191348,156.2719417,164.7014345,172.8505062,117.6487241,133.6128403,0
157.0976404,175.0855907,35.25157905,47.09387507,175.0910019,174.2100876,179.3024903,182.1164133,102.0748423,104.5404185,0
150.5658725,140.9933629,38.5266684,39.60681284,177.0263711,176.4160503,182.3957632,184.3437073,83.46613325,86.24186577,0
33.4613427,33.13738853,45.00133275,53.00449919,157.3644669,162.4858257,162.3779743,164.8445675,77.98595995,70.75601456,0
122.5669161,126.0631946,3.755803625,1.545499585,174.9434588,170.1059268,169.2615571,163.1667949,104.1923057,95.02272992,1
109.2656526,118.7888854,17.49383059,14.75464508,161.3130471,155.7919792,179.2008269,180.3849178,72.73534865,73.57710489,0
94.71268335,99.64071812,29.7292358,20.71107926,171.0986495,176.4423603,176.4537585,172.2767825,90.12126328,96.06182334,1
55.46561956,61.99281743,40.07595958,32.65411781,172.476656,174.7261105,169.5843734,168.0427971,112.1289413,117.8430944,1
48.67198475,67.77053457,30.77423745,37.99308033,188.2452119,175.1485844,152.7392327,169.1366088,106.7436895,110.9167955,0
134.8077256,129.4375226,15.16043532,16.23238092,177.7575042,178.6684094,173.8995469,164.0229383,85.17548742,89.25387794,1
97.85151297,94.92172586,63.42488737,65.11982465,187.1220936,188.8839308,150.9860652,155.9318292,101.8324395,100.3225223,0
146.2951191,161.3598338,6.772573343,7.667331362,174.8132805,179.5457676,164.7978321,162.0005927,83.98227977,80.83346033,0
174.1762395,176.5412674,42.38750048,26.95998792,155.266484,157.6953926,165.851047,162.3913241,121.1019515,105.3414355,0
109.2244013,128.8234647,32.36785169,17.35229182,171.3252404,179.3156818,163.4469282,167.0643156,113.0312884,103.4135157,0
160.7494763,156.9820073,36.00817346,34.46953137,172.9775666,170.2591844,171.4402397,178.6479666,102.6780307,86.4295245,0
103.9350012,110.2296187,14.87256869,5.249013683,174.2068711,174.3964942,163.1766535,166.6331173,82.13677978,75.81687706,1
178.1875191,175.8238813,53.93916545,47.65323123,177.6370658,170.004407,162.6145574,164.5976163,101.8600053,110.5349398,1
99.84851368,94.3514126,41.02204675,45.68392695,174.8787097,178.9138132,179.5326619,175.4086366,97.93590291,97.04665696,1
118.8552928,114.4490073,27.50798669,38.64780784,171.98006,176.6538483,169.6069372,168.0709601,78.40121761,96.2851522,0
107.8386329,105.5193179,61.48966169,65.87089226,163.0941238,155.0866999,168.166069,175.9522914,122.1582405,119.3025085,0
57.75550738,53.72063032,23.99341185,19.73515318,178.4813903,173.5170641,179.9997654,173.1931136,104.1094611,107.0846949,1
81.64157421,91.35521323,71.24426584,72.42076073,179.253757,178.8354606,171.8189314,176.6624842,108.3614679,116.1871367,1
70.99383633,84.44439848,18.10039166,21.38880145,176.2809972,179.3147298,173.3539975,166.3939706,117.5530395,115.6757109,0
66.94583498,63.24965063,63.00890356,54.87646936,178.6382789,172.6216569,172.3156264,164.9575977,111.7390614,104.9129546,1
82.44564437,91.51388147,53.88017964,51.90844286,174.6497635,170.6828979,174.1112645,184.4395386,85.20456607,95.61245417,0
109.8599968,115.1161146,50.92053191,52.64577309,156.5401658,151.7224579,180.3278554,172.6281816,114.1949014,111.0620863,0
137.0723781,132.61305,10.64368339,8.857441109,174.8527235,170.3040219,166.543121,167.2029256,113.1730962,113.9115336,1
94.30006549,88.52034559,39.29916612,47.72993962,172.4683604,170.8083869,173.1879622,177.8922788,97.80283588,104.634856,1
107.5048451,96.77366478,55.47887995,62.02333803,174.240294,177.7429923,173.2400436,169.5941003,114.7710484,119.0117423,0
52.04074227,68.22153433,54.12055386,51.72305697,170.1916451,176.9278749,177.3975346,178.0866514,111.8324606,114.5481197,0
159.508776,162.1207661,19.38274718,18.28984462,177.1824872,179.0567079,174.4215419,164.4667465,104.2835245,100.7053582,1
62.06941344,52.64049122,63.6977576,64.05926267,171.9165485,172.177677,165.7800388,175.0591942,89.2009997,90.48934802,1
136.6827008,134.9669694,5.778865913,10.61026618,173.4456855,174.1637833,176.9869577,170.4916385,116.6604081,108.3401293,1
66.52993855,72.37078948,67.57148205,58.13186544,179.731129,171.8214517,167.9430083,167.318527,109.584468,118.0554931,1
110.8541442,105.8306079,13.73383329,12.25289541,179.0935031,178.7214498,171.417452,173.0221598,109.9666428,105.3943001,1
91.73470524,67.15482668,47.13464934,42.0507612,176.0248956,177.8744869,173.601133,177.9863775,79.38542486,88.25243669,0
86.02852515,81.99239969,48.90252188,40.81661069,176.0802081,174.0663335,166.3699624,171.4814223,110.9651691,113.2433521,1
148.0618365,157.7367066,19.65676791,24.27801909,172.301508,172.5514276,174.7591038,179.3777874,94.65157607,95.46652335,1
72.82777871,76.63462121,56.89138961,64.96013388,173.9955642,175.6725335,170.9729978,169.8535841,83.46590853,93.88548362,0
55.93878653,57.34583648,70.10555456,68.99427997,178.7146362,177.4822699,153.6318228,161.5615921,135.3524127,137.0095802,0
165.2985116,163.6558412,67.89387244,62.02196991,178.8902289,177.09898,177.7286003,176.3998444,92.68668511,95.8226926,1
110.2081609,114.2075131,44.8200132,37.07217748,177.4202795,178.5726685,171.5975573,169.0806191,106.4728821,116.0519977,1
174.0331765,176.0119502,72.34771742,72.44115932,177.2899927,178.0187808,161.8848676,164.6956096,106.1139055,112.9606801,1
174.6226179,169.9416575,38.95959882,29.61472563,177.8964171,176.4451691,177.0402815,172.2639096,110.4712062,102.4717901,1
116.1537823,117.2112848,22.02656141,21.12712937,183.2081639,182.0588756,153.8404908,172.9855942,134.0765309,126.4225911,0
141.6735248,139.3661027,64.83675128,58.87405392,173.1802682,175.2593075,171.8434936,168.2126049,95.49965779,102.7719244,1
151.7954662,140.6519164,53.15111761,53.86547458,171.9183269,179.1972238,176.672537,177.6237398,110.1502233,108.3881772,0
159.6321019,153.9118046,48.56688681,56.38684534,170.5095531,176.3510588,178.750363,179.0682156,118.3664867,113.5243747,1
145.0821874,146.7001782,9.719617604,0.40699978,172.3361884,174.6175993,169.4897938,167.1716359,91.90787289,93.50880982,1
182.5617701,177.8778447,21.05394518,31.00734738,174.7712873,170.7554295,172.7216918,181.383087,127.7236089,121.6316784,0
139.26447,131.7884012,10.16626729,5.846121548,160.7795781,160.3596473,167.5997019,177.0456649,104.9554229,99.73159991,0
112.4124121,119.0637593,43.93878935,52.37430898,171.4868317,173.6561907,176.2290437,175.9595965,107.6379121,116.1143932,1
57.76837421,54.82740787,62.65117229,67.6309475,174.2617395,173.8777404,168.9603798,175.5652464,101.3063112,103.3467347,1
139.6884769,130.5642959,42.02484948,39.66613829,175.3522415,171.4281311,171.2831457,161.6094604,82.70850068,79.4487492,1
108.9947454,110.7758508,54.79525496,62.31327065,178.1239225,174.0352457,179.4433799,173.078789,93.1483183,100.18407,1
153.6064636,133.1341818,9.710222441,15.25746902,171.0959847,172.29956,177.7180715,168.9045322,103.556843,99.61968262,0
158.421342,150.3785347,53.31727924,34.28104357,173.9651393,170.8066688,183.3822547,181.9182447,113.5142396,116.4039274,0
44.12858923,32.12571619,8.893046389,14.81656923,172.6215504,185.0229938,182.963162,165.217582,96.91403185,114.3082609,0
116.0072315,120.190372,52.36770575,55.7455361,170.1375699,173.1357646,167.2941545,176.8467561,115.8224719,118.4748112,1
97.25681171,127.2225856,23.22317495,25.65220101,172.334777,174.8061779,169.2212256,175.5620025,102.5222146,94.50432766,0
81.28425338,86.29350054,44.24070386,34.66081489,186.4926409,182.5095588,182.3866853,184.845317,68.55434667,69.10110011,0
112.6421913,125.667392,53.71514993,62.2119942,176.5733383,171.9641187,166.3835254,168.2427804,92.72243632,98.4238761,0
125.3534028,129.0176643,24.82665342,24.65406486,164.8218308,157.7677865,172.0797068,174.6239762,116.1968288,135.0994249,0
139.3105388,131.6781559,39.52069068,40.29557722,177.6978644,173.9897175,161.8919395,167.0584625,79.24949276,83.27590325,1
165.0422496,152.1729524,25.14360729,7.488020241,178.8867073,173.7917383,152.4860788,152.8051614,94.32386007,92.41346002,0
152.2248544,152.6433577,13.39725007,17.14661267,172.0204567,174.1003917,170.8819239,173.0862848,94.8124079,94.4507596,1
64.00515913,57.61376944,51.29250982,58.19222854,178.954832,174.0740701,175.0995792,176.6253061,94.18509912,101.7689464,1
100.6181112,86.02655062,50.90967054,61.68371233,170.6543326,172.8612373,184.8552003,182.8862823,76.20397881,84.85499739,0
151.7858046,148.9205471,33.52148327,30.22337858,179.3257725,170.4557236,162.2262369,171.2200815,75.54757008,80.37452356,1
129.4495794,143.1229813,52.13235671,71.38787008,154.0357853,156.3925063,172.018116,177.2398782,105.1574849,108.5370122,0
137.0170472,128.3756339,20.43169393,14.05388081,177.7552018,175.7881526,169.8796955,172.6174634,97.42745733,103.422414,1
50.55621634,66.59086838,35.2609957,22.46673216,178.328001,170.6724526,162.7118197,181.5189927,86.30167184,77.05356468,0
151.9041423,146.2685749,59.12038606,49.73000465,175.0533491,170.6705053,160.6207898,165.9333813,112.1847409,107.0403758,1
167.3392898,166.2036023,21.75949976,26.72888051,179.5717009,173.9043883,169.6611112,165.8098076,75.64646731,76.85446366,1
167.677666,155.9689209,30.14077433,29.2081739,186.9300971,172.6423342,157.5992573,159.5672337,98.35387004,90.90579643,0
68.68920845,87.5842806,11.11568681,13.2004371,175.5305948,178.889486,179.3919411,180.1141536,88.52660231,96.44296079,0
138.4691963,121.7880336,37.89072425,54.85572191,171.6147041,172.2738118,166.7015846,181.5331232,98.26990136,98.28680971,0
125.7589866,133.9070724,34.68092002,24.06595001,174.4732926,177.8197649,160.7711428,172.7834097,103.2617002,109.0285392,0
163.4045272,166.0164531,35.1129977,20.35093724,160.1359973,175.2514696,164.669015,173.721118,119.6713172,130.3852017,0
68.50878634,76.33984441,51.52520231,63.36140987,176.4750987,176.1621895,178.7477502,179.7199832,102.0199769,95.5054177,0
74.90185267,81.55160574,36.16123521,34.61277821,153.4771873,159.0775642,171.0889963,176.9602086,108.035514,111.7424738,0
55.82879277,51.38255246,32.43917654,25.10733137,177.8577829,176.3257796,169.3041946,167.1567184,77.57314711,76.61491446,1
175.5624284,158.4256655,72.21193882,68.8080647,173.2952484,177.9269841,173.0716655,162.2948946,104.9515589,93.6031344,0
128.1728038,134.8447197,31.39520462,37.16437452,176.1823503,173.8668166,173.1689226,163.5908857,77.12402666,85.60825522,1
79.35656276,74.62576795,4.157267469,12.51638022,172.4296242,172.6835323,175.990818,175.8280487,89.30104497,95.29760499,1
101.6786587,100.2440395,45.52976843,26.26352008,177.3338954,172.2698318,162.7491011,172.9969119,97.76432896,85.70911723,0
79.42419366,73.96648649,16.5727189,10.90677862,176.5307043,173.7475241,166.9413547,176.4419779,99.03874498,104.4595807,1
93.60664373,94.31040306,57.04216552,62.33442303,153.3245075,156.3578916,175.8142486,179.4884558,79.04631462,85.07905824,0
154.9650987,141.4320355,69.49062121,79.6049473,180.167786,189.8778525,174.7323752,178.6970318,133.4285031,114.8589013,0
60.41695002,65.67815675,15.87415023,25.47141716,176.5006785,174.8334691,160.6941689,166.2279688,92.95350327,87.06994435,1
178.2814405,170.6911235,50.40742954,45.31308454,161.5369533,152.0475622,166.863843,158.0959821,88.23085571,92.52239067,0
143.323176,135.3207222,10.5153912,7.587325628,176.9330822,178.7479184,168.9775818,172.6641011,106.6021007,109.4519864,1
159.1286369,158.8757441,14.49102046,18.35987218,177.5330346,174.9363357,167.8708777,177.4424963,95.32302287,78.68726717,0
149.4053906,132.5635421,44.89619175,60.45673195,177.9037524,166.5925081,177.6539724,163.7460767,115.0213803,97.50468465,0
108.2455669,96.25012518,2.840881824,11.27461982,154.2772207,166.5590426,160.5185328,167.825756,87.053597,94.0980143,0
78.05426085,74.70909758,67.85070636,70.94160177,177.0278621,171.2752009,177.377063,173.2935839,114.36132,109.7310099,1
78.37479252,58.55863176,11.90399984,20.70727574,172.0370673,170.5907246,163.6304818,166.2876172,97.98937205,95.43078028,0
141.4485437,156.2803896,29.52819107,9.660365036,179.5477196,177.6975295,162.6289645,171.8816548,87.4293471,79.50190925,0
118.2262998,111.2129041,74.3745428,78.97722776,184.7113175,183.202357,164.6957484,167.7372104,80.56691825,84.33536265,0
116.7471844,123.0272001,32.80439086,34.24163912,177.7203535,173.6045681,164.4682334,167.277024,103.900498,106.10059,1
26.17144798,27.42616341,59.90855523,63.90046298,182.5014774,179.2873199,179.2527658,175.1990068,124.8331124,117.8165778,0
71.86504868,56.24546451,65.52175903,53.04629086,158.2613083,168.3706248,173.5764738,182.1944179,91.37095299,83.26183804,0
141.3815126,157.0525962,10.63458783,6.980329466,171.7710254,171.6653475,180.3863845,182.3662458,86.39641048,96.33091094,0
138.9882559,140.8214479,25.63673697,30.24475079,175.0796985,171.2552778,161.6109589,162.6102592,82.88678526,90.23430484,1
136.3073678,143.3786229,5.409459483,1.46265247,185.3034849,170.0889289,168.0833248,161.8299982,71.26699586,67.62302084,0
104.827036,109.9086812,71.01003335,65.79047223,163.6158506,173.2095715,157.7072213,161.5164237,128.1815404,127.4831356,0
175.6028301,172.9315082,21.91062931,13.77231447,171.0290909,175.6389195,179.3370031,179.3586754,112.3625657,107.6705877,1
